StopID,StreetID,StopNumber
11318,630,60577
11319,611,60495
11320,611,60564
11321,611,60540
11322,611,60559
11323,611,60477
11324,654,60596
11325,611,60490
11326,611,60493
11327,611,60507
11328,724,60310
11329,724,60327
11330,796,10179
11331,490,60358
11332,724,60321
11333,727,10168
11334,724,60368
11335,796,10176
11336,698,10117
11337,724,60325
11338,796,10182
11339,724,10122
11340,724,60353
11341,724,60323
11342,626,30284
11343,357,30409
11344,23,30297
11345,618,10285
11346,718,30286
11347,357,30761
11348,762,30891
11349,605,10280
11350,23,30310
11351,23,30295
11352,23,30302
11353,23,30305
11354,23,30312
11355,605,10281
11356,817,30720
11357,248,10271
11358,655,30444
11359,655,30759
11360,23,10278
11361,357,30430
11362,357,30428
11363,665,30377
11364,357,30415
11365,655,30298
11366,23,30283
11367,102,10304
11368,817,30333
11369,102,30375
11370,23,30292
11371,679,30287
11372,357,30427
11373,23,30288
11374,23,30306
11375,357,30408
11376,357,30429
11377,991,10272
11378,102,30480
11379,357,30382
11380,248,10273
11381,23,30917
11382,625,10276
11383,357,30755
11384,1005,30432
11385,357,30914
11386,679,30303
11387,650,30309
11388,23,10270
11389,23,10277
11390,626,30300
11391,700,60158
11392,194,60679
11393,700,60056
11394,778,61253
11395,715,60738
11396,725,61183
11397,691,61180
11398,632,60087
11399,715,61008
11400,700,60159
11401,620,61043
11402,693,60709
11403,702,60960
11404,624,61262
11405,702,60459
11406,69,61266
11407,719,61112
11408,620,60719
11409,624,60421
11410,882,61269
11411,693,61109
11412,624,61130
11413,620,60885
11414,719,60883
11415,719,61105
11416,620,60825
11417,624,60420
11418,624,60422
11419,68,61264
11420,68,60195
11421,69,61265
11422,620,61042
11423,411,61007
11424,624,60929
11425,719,61110
11426,719,61106
11427,968,60995
11428,620,60962
11429,620,60727
11430,628,61119
11431,620,60826
11432,574,60712
11433,1011,61256
11434,702,60959
11435,620,60886
11436,574,60433
11437,633,50356
11438,646,50017
11439,633,50364
11440,143,50048
11441,701,50373
11442,683,50402
11443,798,50052
11444,701,50377
11445,143,50020
11446,646,50014
11447,667,60911
11448,646,50018
11449,634,60114
11450,646,50019
11451,891,50363
11452,683,50405
11453,701,50367
11454,683,50400
11455,701,50372
11456,952,50021
11457,633,50632
11458,633,50357
11459,646,50015
11460,972,50355
11461,683,50404
11462,701,50370
11463,646,50295
11464,891,50361
11465,891,50359
11466,1010,50376
11467,924,61253
11468,891,50365
11469,891,50360
11470,179,60910
11471,798,50049
11472,646,50011
11473,776,50384
11474,865,50381
11475,131,60721
11476,56,50500
11477,865,50382
11478,637,50572
11479,56,50390
11480,56,50398
11481,655,30641
11482,63,30880
11483,675,30771
11484,641,20525
11485,706,30648
11486,709,40690
11487,63,30774
11488,63,30817
11489,44,30506
11490,44,30507
11491,63,30818
11492,172,40213
11493,602,40536
11494,709,40206
11495,44,30387
11496,675,30770
11497,172,40670
11498,44,30390
11499,10,30645
11500,602,40532
11501,613,40704
11502,665,30357
11503,106,10384
11504,254,40879
11505,675,30804
11506,254,40759
11507,204,30619
11508,593,20435
11509,64,30661
11510,709,40403
11511,913,20024
11512,641,20609
11513,641,10373
11514,63,30773
11515,204,30622
11516,618,20033
11517,63,30810
11518,172,40833
11519,937,30647
11520,617,30625
11521,602,40527
11522,172,40201
11523,172,40202
11524,63,30871
11525,655,30644
11526,980,10377
11527,937,30753
11528,709,40689
11529,63,30883
11530,63,30872
11531,987,40214
11532,172,40203
11533,665,30780
11534,641,20004
11535,172,40216
11536,641,20008
11537,709,40204
11538,63,30811
11539,641,10372
11540,602,40535
11541,204,30602
11542,641,10366
11543,706,30403
11544,992,10812
11545,937,30646
11546,602,40530
11547,706,30650
11548,106,10810
11549,641,20007
11550,602,40524
11551,675,30768
11552,641,20009
11553,63,30717
11554,641,10371
11555,851,20003
11556,602,40526
11557,64,40203
11558,44,30368
11559,602,40279
11560,44,30388
11561,624,60447
11562,667,60010
11563,68,60199
11564,68,60194
11565,670,60145
11566,778,60673
11567,68,60213
11568,76,60304
11569,76,60990
11570,68,60210
11571,68,60196
11572,68,60197
11573,68,60216
11574,693,60205
11575,68,60204
11576,938,60287
11577,68,60211
11578,76,60302
11579,68,60214
11580,68,60215
11581,76,60286
11582,68,60730
11583,76,60308
11584,76,60305
11585,68,60207
11586,68,60835
11587,624,60441
11588,609,60370
11589,76,60307
11590,609,60466
11591,648,60877
11592,654,60595
11593,786,60592
11594,648,60932
11595,611,60498
11596,611,60502
11597,611,60566
11598,688,60443
11599,688,60451
11600,609,60465
11601,611,60486
11602,611,60497
11603,611,60489
11604,611,60496
11605,648,60931
11606,611,60478
11607,611,60547
11608,611,60506
11609,611,60488
11610,611,60482
11611,601,10825
11612,611,60500
11613,611,60485
11614,609,60461
11615,611,60549
11616,864,20604
11617,872,20517
11618,872,20361
11619,887,20467
11620,912,20509
11621,912,20510
11622,872,20518
11623,876,20468
11624,872,20362
11625,601,20605
11626,610,20394
11627,610,20393
11628,872,20364
11629,872,20363
11630,912,20512
11631,872,20366
11632,1028,20367
11633,717,20489
11634,206,20154
11635,601,20225
11636,833,20312
11637,843,20473
11638,695,20318
11639,734,20439
11640,853,20425
11641,354,20464
11642,601,20223
11643,833,20419
11644,903,20493
11645,833,20446
11646,833,20313
11647,843,20474
11648,695,20314
11649,927,20146
11650,970,20339
11651,354,20300
11652,978,20481
11653,695,20306
11654,717,20487
11655,887,20475
11656,695,20322
11657,734,20398
11658,695,20319
11659,695,20307
11660,989,20465
11661,354,20462
11662,993,20499
11663,843,20470
11664,695,20308
11665,843,20480
11666,206,20610
11667,411,60880
11668,856,60731
11669,411,60887
11670,411,60873
11671,411,60711
11672,411,60815
11673,821,60874
11674,411,60906
11675,710,60004
11676,184,60908
11677,604,60290
11678,624,60352
11679,969,60006
11680,411,61135
11681,1002,60872
11682,1020,61235
11683,623,40665
11684,446,40615
11685,623,40667
11686,458,40570
11687,660,40298
11688,608,40235
11689,608,40280
11690,446,40802
11691,54,40676
11692,608,40308
11693,623,40691
11694,458,40858
11695,295,40199
11696,446,40612
11697,834,40738
11698,608,40281
11699,38,40560
11700,446,40621
11701,474,40605
11702,446,40863
11703,446,40624
11704,857,40905
11705,38,40899
11706,446,40616
11707,446,40618
11708,446,40801
11709,474,40609
11710,623,40674
11711,474,40606
11712,834,40363
11713,857,40902
11714,608,40668
11715,458,40794
11716,660,40304
11717,834,40358
11718,446,40619
11719,474,40602
11720,184,60511
11721,68,60217
11722,907,61230
11723,297,61224
11724,915,61103
11725,710,60013
11726,604,60300
11727,998,60011
11728,969,60008
11729,710,60728
11730,702,61121
11731,702,61124
11732,763,50007
11733,712,40180
11734,218,40138
11735,984,50008
11736,218,40151
11737,712,40181
11738,716,40152
11739,712,40168
11740,218,40137
11741,535,40166
11742,712,40176
11743,718,30072
11744,626,30301
11745,626,30267
11746,1007,30858
11747,622,30553
11748,718,30111
11749,718,30066
11750,211,30860
11751,622,30688
11752,1007,30855
11753,655,30447
11754,965,30916
11755,760,40001
11756,485,40089
11757,255,40056
11758,760,40731
11759,453,40008
11760,453,40009
11761,629,40077
11762,890,40082
11763,760,40045
11764,453,40688
11765,694,40179
11766,890,40076
11767,694,40175
11768,890,40075
11769,760,40050
11770,760,40026
11771,760,40021
11772,760,40733
11773,760,40051
11774,485,40088
11775,890,40067
11776,485,40083
11777,453,40717
11778,760,40039
11779,608,40342
11780,629,40070
11781,638,40547
11782,38,40564
11783,608,40675
11784,458,40799
11785,814,40505
11786,814,40510
11787,485,40085
11788,608,40315
11789,38,40565
11790,638,40545
11791,638,40539
11792,608,40272
11793,871,40101
11794,54,40400
11795,638,40544
11796,890,40068
11797,172,40218
11798,814,40512
11799,814,40508
11800,814,40506
11801,638,40543
11802,172,40671
11803,638,40548
11804,945,40864
11805,638,40541
11806,961,40880
11807,38,40567
11808,38,40563
11809,716,40161
11810,760,40025
11811,255,40063
11812,871,40124
11813,608,40236
11814,453,40015
11815,38,40006
11816,814,40504
11817,638,40542
11818,38,40562
11819,638,40540
11820,535,40165
11821,608,40323
11822,608,40353
11823,172,40205
11824,716,40130
11825,38,40561
11826,673,60782
11827,685,60752
11828,673,60758
11829,759,60101
11830,759,60759
11831,685,60751
11832,351,60783
11833,846,60089
11834,759,60022
11835,131,60028
11836,759,60761
11837,131,60033
11838,131,60059
11839,131,60746
11840,818,60748
11841,743,60755
11842,759,60021
11843,759,60100
11844,131,60026
11845,673,60671
11846,818,60750
11847,818,60747
11848,131,60029
11849,131,60027
11850,700,60063
11851,759,60019
11852,716,40153
11853,753,40058
11854,712,40173
11855,716,40157
11856,171,40116
11857,712,40188
11858,668,40106
11859,668,40105
11860,1018,40622
11861,747,50799
11862,769,50998
11863,97,50803
11864,615,50996
11865,97,50972
11866,804,50867
11867,823,50797
11868,804,50781
11869,686,51007
11870,97,50946
11871,151,50806
11872,823,50796
11873,804,50776
11874,151,50504
11875,615,50997
11876,615,50866
11877,686,50975
11878,97,50956
11879,804,50780
11880,644,50934
11881,644,50938
11882,823,50815
11883,151,50421
11884,97,50428
11885,97,50945
11886,97,50980
11887,97,50939
11888,686,50974
11889,920,50953
11890,644,50957
11891,823,50861
11892,649,60976
11893,719,61153
11894,505,60254
11895,749,60280
11896,868,60274
11897,620,61129
11898,620,60945
11899,836,60271
11900,741,60889
11901,620,60864
11902,529,60800
11903,620,60952
11904,693,60601
11905,749,60987
11906,649,60973
11907,836,60283
11908,719,60865
11909,677,60820
11910,505,60263
11911,719,61241
11912,411,61005
11913,944,60955
11914,25,60227
11915,719,61152
11916,1022,60224
11917,649,60969
11918,751,60174
11919,751,60781
11920,751,10379
11921,189,10010
11922,848,61039
11923,870,10031
11924,751,60192
11925,167,10046
11926,870,10024
11927,858,10050
11928,751,60009
11929,428,61085
11930,105,10042
11931,751,60741
11932,870,10028
11933,624,61041
11934,189,10013
11935,870,10030
11936,870,11048
11937,672,10041
11938,789,61193
11939,959,10045
11940,189,10023
11941,870,10029
11942,105,10040
11943,167,10048
11944,870,10027
11945,189,10011
11946,826,11037
11947,189,10017
11948,751,60808
11949,870,10033
11950,870,10026
11951,870,10037
11952,1009,60841
11953,428,61084
11954,751,60412
11955,609,61088
11956,751,60818
11957,506,10904
11958,609,61089
11959,751,60416
11960,751,61027
11961,105,10038
11962,590,50317
11963,804,50777
11964,229,50904
11965,239,50822
11966,229,50905
11967,646,50100
11968,931,50335
11969,447,50338
11970,946,50342
11971,958,50333
11972,891,50362
11973,229,50948
11974,229,50892
11975,590,50321
11976,804,50863
11977,239,50868
11978,590,50320
11979,891,50358
11980,633,50326
11981,622,30270
11982,213,30178
11983,817,30722
11984,784,30252
11985,622,30304
11986,965,30887
11987,340,30885
11988,784,30481
11989,784,30324
11990,340,30821
11991,817,30719
11992,784,30329
11993,784,30485
11994,30,61069
11995,202,60653
11996,202,61077
11997,805,60620
11998,805,60626
11999,805,60633
12000,654,61059
12001,185,61072
12002,889,20601
12003,654,60609
12004,654,60613
12005,805,61078
12006,654,60607
12007,206,20458
12008,611,60573
12009,805,61133
12010,30,61068
12011,185,60650
12012,654,60614
12013,805,60624
12014,654,60618
12015,621,10189
12016,621,10730
12017,209,10665
12018,476,10675
12019,796,11040
12020,988,10152
12021,153,11043
12022,480,10153
12023,480,10674
12024,480,10151
12025,131,60065
12026,131,60656
12027,778,60106
12028,131,60024
12029,645,60659
12030,131,60025
12031,194,60038
12032,351,60757
12033,194,60042
12034,808,60704
12035,645,60661
12036,759,60762
12037,697,60078
12038,697,60086
12039,131,60736
12040,846,60094
12041,697,60083
12042,645,60658
12043,131,60805
12044,131,60722
12045,91,60137
12046,51,61159
12047,697,60081
12048,697,60080
12049,194,60074
12050,808,60702
12051,601,10683
12052,941,10684
12053,645,60662
12054,88,10846
12055,194,60043
12056,131,60127
12057,697,60077
12058,703,60779
12059,956,60784
12060,131,60789
12061,719,60856
12062,703,60777
12063,620,60950
12064,719,60892
12065,703,60203
12066,703,60772
12067,703,60788
12068,620,60863
12069,703,60787
12070,620,60933
12071,176,61145
12072,715,60897
12073,621,10184
12074,727,10173
12075,621,10183
12076,796,10177
12077,621,11046
12078,727,10169
12079,184,60940
12080,184,60713
12081,184,60142
12082,184,60504
12083,821,60813
12084,861,60714
12085,411,61060
12086,710,61285
12087,15,61283
12088,856,60734
12089,184,60876
12090,739,62018
12091,184,61192
12092,810,62015
12093,411,60872
12094,184,60909
12095,620,60912
12096,671,61291
12097,671,61293
12098,411,60881
12099,671,61205
12100,702,61123
12101,1019,60870
12102,411,60869
12103,411,60905
12104,68,60810
12105,719,60830
12106,620,60956
12107,620,60389
12108,620,60913
12109,719,61107
12110,620,60938
12111,649,60994
12112,649,60971
12113,620,62027
12114,957,62028
12115,649,61197
12116,649,60972
12117,719,60854
12118,411,61134
12119,677,61091
12120,707,61150
12121,741,60693
12122,741,61096
12123,741,60831
12124,620,61127
12125,620,60946
12126,922,61093
12127,922,60218
12128,620,61128
12129,620,60953
12130,719,61240
12131,922,61092
12132,719,61151
12133,719,60900
12134,719,60860
12135,719,60827
12136,711,61142
12137,723,60898
12138,715,61019
12139,715,61020
12140,194,60045
12141,131,61215
12142,645,60062
12143,697,60082
12144,429,60743
12145,194,60036
12146,405,60187
12147,715,60896
12148,894,60051
12149,832,60091
12150,715,60895
12151,715,60804
12152,779,60742
12153,645,60660
12154,405,61268
12155,405,62016
12156,405,60186
12157,645,60035
12158,429,60454
12159,405,60190
12160,715,60803
12161,982,61018
12162,723,60851
12163,634,60672
12164,715,61021
12165,405,60189
12166,779,60683
12167,842,61137
12168,405,61259
12169,176,61146
12170,842,61138
12171,715,61013
12172,725,61190
12173,910,62022
12174,725,61176
12175,632,60088
12176,715,61040
12177,910,62037
12178,715,61023
12179,715,61010
12180,725,61182
12181,194,60073
12182,725,61178
12183,68,61296
12184,715,61024
12185,725,61179
12186,194,60072
12187,297,62036
12188,194,60068
12189,791,62040
12190,388,61242
12191,700,60157
12192,910,62021
12193,388,61244
12194,700,60053
12195,388,61248
12196,68,61297
12197,429,60893
12198,388,61246
12199,388,61250
12200,483,61273
12201,748,61172
12202,56,50394
12203,56,50397
12204,91,60179
12205,483,61275
12206,56,50392
12207,91,60180
12208,91,60171
12209,297,61226
12210,297,61223
12211,907,61233
12212,91,60182
12213,483,62026
12214,637,50564
12215,865,50383
12216,56,50399
12217,865,50379
12218,56,50606
12219,56,50607
12220,748,61170
12221,748,61158
12222,15,61284
12223,710,61102
12224,969,60007
12225,915,60729
12226,969,60005
12227,882,61196
12228,710,60054
12229,670,60023
12230,670,61044
12231,574,61201
12232,702,60958
12233,977,61154
12234,702,60961
12235,956,60785
12236,703,61207
12237,671,62017
12238,51,61160
12239,131,60129
12240,642,60230
12241,25,60223
12242,749,60763
12243,836,60270
12244,855,60979
12245,836,60273
12246,693,60602
12247,749,60667
12248,981,60275
12249,505,60256
12250,649,60974
12251,836,60278
12252,529,60276
12253,677,60822
12254,505,60666
12255,749,60279
12256,749,60796
12257,1027,60668
